trade_date,hsgt_north_money,hsgt_south_money,north_holding_value,north_flow,north_flow_ma5,north_flow_ma10,north_flow_ma20,north_flow_ratio,cumulative_flow,cumulative_flow_ma52,yoy_change,qoq_change
20180611,-11024599351.381664,-998956861.2147917,-11511125823.722685,-783253292.336237,-148290880.92868462,-319367687.95348597,-39911746.75404558,19.62463074249798,-11024599351.381664,-10272553855.245113,0.146170139375434,-0.028280001847855507
20180612,-11346660867.58734,-398749907.242579,-8083480841.25697,-322061516.2056751,-242441.42459869385,-294944066.6137763,2419079.3166472437,-133.13392164918375,-11346660867.58734,-10296135828.33774,0.12116742528234914,0.04367282161582042
20180613,-10533143650.21767,-727197046.7282768,-24395718436.50972,813517217.369669,67742515.92229882,-223557481.38557348,-14046200.540620327,-57.91724352909896,-10533143650.21767,-10321677126.436758,0.14428550318115474,-0.10670060963097261
20180614,-11764007966.651627,-1250652538.0692468,-23067507982.747997,-1230864316.4339561,5454499.4822681425,-296296347.61734927,-113186067.9966568,10.874698080953854,-11764007966.651627,-10377211028.883732,0.3253360981385074,0.1486779080432834
20180615,-11536548032.047497,-982326161.8056037,-7871575455.923147,227459934.6041298,-259040394.6004139,-118484011.05032292,-141364668.61860266,-1.6090295887001964,-11536548032.047497,-10418183005.592796,0.22650878176121858,0.04643694200113235
20180618,-10229405277.765068,-389474084.47410524,-21758766375.56009,1307142754.2824287,159038814.72331923,5373966.8973173145,-30538158.16474428,-42.80358845581919,-10229405277.765068,-10443888149.202457,0.1503100053382711,-0.09846558409212736
20180619,-11836888512.326296,-29997429.14157188,-9572203293.800323,-1607483234.5612278,-98045528.9477913,-49143985.18619499,-181052035.43961063,8.87857035497068,-11836888512.326296,-10502373307.887297,0.34576463408837177,0.1237754753379523
20180620,-11652254653.793991,468026413.7613363,-27654083649.155247,184633858.53230476,-223822200.71526414,-78039842.39648266,-101727789.37338133,-1.814979561333288,-11652254653.793991,-10575935603.725994,0.48872261667676375,-0.009499595135810113
20180621,-11392371859.545568,89628869.47660595,-5189104104.788,259882794.24842262,74327221.42121163,39890860.451739885,-118076504.3509737,-2.200969580501301,-11392371859.545568,-10630999132.48535,0.33571116718353444,-0.012497340807789303
20180622,-10610548987.768257,-621276463.894316,-25057891933.007,781822871.7773113,185199808.85584792,-36920292.87228298,-188508142.05260706,-4.147422298391374,-10610548987.768257,-10664726410.891336,0.19802098246086164,0.037259615750258046
20180625,-11847499698.64634,129390362.08342743,-8694000261.580374,-1236950710.8780823,-323618884.1762543,-82290034.72646752,-200828861.33997673,6.159227825248125,-11847499698.64634,-10714700661.561668,0.2809716040384118,0.00089645064317323
20180626,-13167956311.730616,-31949557.337640435,-9545238237.61673,-1320456613.0842762,-266213559.88086396,-182129544.41432762,-238536805.51405197,5.535651449002445,-13167956311.730616,-10761923790.404158,0.2292309224255582,0.13007797228694362
20180627,-12646014746.113718,-157366065.5651641,-22142935879.63221,521941565.6168976,-198752018.4639454,-211287109.58960477,-217422295.48758912,-2.4005889756908165,-12646014746.113718,-10804804202.159101,0.21406792067488034,0.11004230743378818
20180628,-12349030072.880531,506731005.35936487,-8998570416.609367,296984673.2331867,-191331642.66699257,-58502210.62289047,-177399279.12011987,-1.6741030443088423,-12349030072.880531,-10846993663.893795,0.2160328451814042,0.16384459344340985
20180629,-12098537222.534655,784846010.0596948,-11913822033.706026,250492850.3458767,-297597646.9532795,-56198919.048715785,-87341465.04951935,-2.867971703976532,-12098537222.534655,-10884464291.134184,0.19196652357680977,0.021189071979212493
20180702,-11752089013.03768,1012789896.1004986,-19490925377.572598,346448209.49697495,19082137.121731948,-152268373.52726117,-73447203.31497192,-4.7169693856315,-11752089013.03768,-10910761161.780882,0.13167868388295734,-0.10752369351587354
20180703,-12432113734.61617,2095291068.5510406,-25004083322.301483,-680024721.5784912,147168515.42288893,-59522522.2289875,-54333253.70759125,12.51581076366646,-12432113734.61617,-10922916762.803122,0.053566953296022124,-0.016914499610502287
20180704,-12199860037.455168,1773531953.360969,-34266088961.671993,232253697.1610031,89230941.73171005,-54760538.36611767,-66400190.381300166,-3.4977866151783075,-12199860037.455168,-10922516613.44216,-0.0017026701898238406,-0.012079494061072338
20180705,-11906787564.156487,2237452017.4015875,-10791644603.990847,293072473.29868126,88448501.74480896,-51441570.4610918,-5775355.00467596,-50.74536077200414,-11906787564.156487,-10909889791.19994,-0.052262578645791646,-0.01584899520092531
20180706,-12621138982.182854,2265958579.8501296,-30793394492.239975,-714351418.0263672,-104520351.92963982,-201058999.44145966,-118989646.15687132,6.003475437556929,-12621138982.182854,-10895572087.203962,-0.055703992966363636,0.07394855231108743
20180709,-10755364471.038097,2400254719.2817583,-11952995370.832634,1865774511.1447563,199344908.39991647,109213522.7608242,13461744.017178345,138.59827588192638,-10755364471.038097,-10842272455.846245,-0.20489332726624754,-0.1348724198773461
20180710,-10281531550.12631,3164488932.488024,-14972320020.974062,473832920.91178703,430116436.8979721,288642476.16043055,53256465.87305145,8.89719047526121,-10281531550.12631,-10787630861.71742,-0.21651952674352226,-0.1572418438768427
20180711,-11472835047.328959,3418406810.6328363,-6975974302.412796,-1191303497.2026482,145404998.02524185,117317969.87847595,-46984569.8555644,25.35520705765409,-11472835047.328959,-10792171756.019623,0.021013849633810366,-0.036445809962535436
20180712,-10816281438.69513,3687554850.157653,-15999992721.332796,656553608.6338291,218101225.09227142,153274863.41854018,47386326.39782486,13.855338840192651,-10816281438.69513,-10787443885.017942,-0.022224406678127195,-0.1430027469022903
20180713,-11790963108.922451,4223808518.812554,-17443633594.177856,-974681670.2273216,166035174.65208054,30757411.36122036,-12720753.84374771,76.62137654730114,-11790963108.922451,-10806412784.419142,0.09129301998018158,0.09628670796540639
20180716,-11003878505.179998,4041332154.041111,-5885947163.333042,787084603.7424526,-49702806.828380205,74821050.78576812,-38723661.370746516,-20.32567623724366,-11003878505.179998,-10808813789.214413,0.011476417688309315,0.07025674643237512
20180717,-9845282926.172594,3621727320.371608,-8463759220.565937,1158595579.0074043,87249724.79074326,258683080.84435767,99580279.30768509,11.634789408729745,-9845282926.172594,-10752034663.349941,-0.23070489680853934,-0.1418613720533951
20180718,-10665965244.524305,3099322723.361091,-9637598721.601383,-820682318.3517113,161373960.56093064,153389479.29308623,49314470.46348429,-16.641815488202372,-10665965244.524305,-10710528007.541286,-0.1683011308538258,-0.01389721551004297
20180719,-9702589115.279984,2116144428.6730902,-6950431040.250717,963376129.2443218,222738464.68302917,220419844.8876503,84489137.21327925,11.402366754112231,-9702589115.279984,-10651653160.976799,-0.23985212790341248,-0.17711648949712633
20180720,-9289808188.343485,3144247993.6432514,-26503491058.08324,412780926.93649864,500230984.1157932,333133079.3839369,66037039.97123861,6.250748475647589,-9289808188.343485,-10632210260.28825,-0.09815033837868736,-0.1557696512215786
20180723,-8467748028.348995,2592643810.7824097,-2593410834.1489735,822060159.9944897,507226095.3662006,228761644.26891023,168987583.51486722,4.864618706865918,-8467748028.348995,-10593259261.046326,-0.19302519371755844,-0.1399182642239336
20180724,-6570955045.695047,2482016998.989524,-1760458114.6980333,1896792982.6539478,654865576.0955093,371057650.4431263,329850063.30177844,5.750470270240876,-6570955045.695047,-10523630461.029009,-0.3552610873281621,-0.3839324528955834
20180725,-6816343161.697918,2343610349.0450635,-18346443079.802475,-245388116.00287056,769924416.5652775,465649188.56310403,291483579.22079,-0.841859142318945,-6816343161.697918,-10458053129.209724,-0.3334539153687194,-0.29747172834895197
20180726,-7570079326.055408,2497313697.949614,-11524899928.008503,-753736164.3574896,426501957.8449152,324620211.26397216,238947537.3412562,-3.154400219999049,-7570079326.055408,-10384496145.981554,-0.3356690546202361,-0.1851199537624395
20180727,-8459593755.680931,2905182304.2192626,-10544585383.09343,-889514429.6255236,166042886.53251076,333136935.324152,181947173.34268618,-4.888860943995972,-8459593755.680931,-10350022571.294548,-0.17485246578547975,-0.0009629800793273802
20180730,-9275404040.64637,3335419048.399135,-12475452692.79297,-815810284.9654388,-161531202.45947495,172847446.45336285,123834248.61956549,-6.587921306582248,-9275404040.64637,-10345697906.562391,-0.023671134922717663,0.4115762436577828
20180731,-9352505750.060474,3043880329.114666,-7884407234.387222,-77101709.41410446,-556310140.8730854,49277717.61121197,153980399.2277848,-0.5007241817839886,-9352505750.060474,-10358068119.839025,0.07385833983743018,0.3720708491634701
20180801,-9011353775.24383,2960319472.2214603,3500043288.0192394,341151974.81664467,-439002122.7091824,165461146.92804757,159425313.1105669,2.139885869818202,-9011353775.24383,-10346389497.930828,-0.06313659786891901,0.19039093080936542
20180802,-8734662975.91381,3101609447.46561,336071705.63171387,276690799.330019,-232916729.97168064,96792613.93661729,158606229.41213378,1.7445140733473072,-8734662975.91381,-10356366712.784283,0.0631480992328699,0.03251565360903541
20180803,-7907479726.877787,2977263884.3738365,-22611167606.567406,827183249.0360241,110422805.7606289,138232846.14656982,235682962.76525337,3.5097286597670663,-7907479726.877787,-10323477883.179502,-0.17781999241382196,-0.14747867669959291
20180806,-7894477834.99988,3780936672.383833,-3252673498.9393682,13001891.8779068,276185241.12929803,57327019.33491154,143044331.80191088,0.09089414249501294,-7894477834.99988,-10301624730.53477,-0.1258314524990678,-0.15589703487230322
20180807,-6440943757.842563,4026424148.2029586,5560200685.943021,1453534077.1573172,582312398.4435823,13001128.78524847,192029389.6141874,7.569331340778933,-6440943757.842563,-10293943146.133354,-0.0583947134425028,-0.28524127245594866
20180808,-6705600591.080519,4393863041.227867,-4178635502.404596,-264656833.23795605,461150636.8326622,11074257.061739922,238361722.81242198,-1.110315994175906,-6705600591.080519,-10272302340.734001,-0.1437023396428666,-0.23230002009562523
20180809,-3985431424.4909,4725303675.561573,6127286542.470589,2720169166.5896187,949846310.2845821,358464790.15645075,341542500.71021146,7.964365081748935,-3985431424.4909,-10187460248.869411,-0.5253868150554261,-0.49599220457761195
20180810,-3359764076.725894,5312040604.304235,16090987564.93658,625667347.7650061,909543130.0303786,509982967.8955037,421559951.6098279,1.4841716946207653,-3359764076.725894,-10092502465.030256,-0.5950905448349397,-0.5744159212366773
20180813,-4216921633.1421766,5402551383.656089,5176789501.299203,-857157556.4162827,735511240.3715407,505848240.7504193,339347843.6018911,-2.5258965765577828,-4216921633.1421766,-10004346256.235334,-0.5208612298569253,-0.345294448813094
20180814,-5287814131.203289,4754135409.678165,-3852291001.026658,-1070892498.0611124,230625925.32785472,406469161.8857185,227873439.74846524,-4.699505564330803,-5287814131.203289,-9906963683.344162,-0.48918437698593287,-0.21143318046158366
20180815,-4805341715.960104,4953979385.554486,4684474681.69541,482472415.24318504,380051775.02408296,420601205.92837256,293031176.4282101,1.646488339991995,-4805341715.960104,-9801621313.521507,-0.5326972690894207,0.20572685968971083
20180816,-5028804501.285954,4628300938.658572,-4585687070.574233,-223462785.3258505,-208674615.35901088,370585847.4627856,233689230.69970146,-0.9562391243138102,-5028804501.285954,-9680147387.383461,-0.5567557835936534,0.4967731026478943
20180817,-4314804007.193863,4363992597.783693,-4938734375.78308,714000494.0920916,-191007986.09359378,359267571.9683924,248750209.0574811,2.8703513327584806,-4314804007.193863,-9554050229.255857,-0.6031216826290147,0.023211807704083487
20180820,-3841566382.620318,4657174607.16124,-8124022016.281707,473237624.573545,75071050.10437174,405291145.23795617,231309082.28643388,2.045910259535451,-3841566382.620318,-9401171112.305037,-0.6742027810865407,-0.2735057838074699
20180821,-3914395295.2771907,5276316142.8780575,10936859233.988453,-72828912.65687275,274683767.18521965,252654846.2565372,132827987.52089283,-0.5482949340433041,-3914395295.2771907,-9279498982.232573,-0.6177850770094919,-0.1854075055107507
20180822,-4761189013.345595,5286951931.246088,-13897713475.434727,-846793718.0684047,8830540.522901725,194441157.77349234,102757707.41761613,-8.240683247505343,-4761189013.345595,-9159048783.424187,-0.5681304270935799,-0.05321652250985798
20180823,-6276036238.03146,5441368437.54557,7792433761.143409,-1514847224.6858644,-249446347.34910107,-229060481.35405597,64702154.40119739,-23.412624180839185,-6276036238.03146,-9061536771.31734,-0.44688254004669614,0.4545356469419537
20180824,-6722551190.098481,6292475909.86319,-3068420190.714464,-446514952.06702137,-481549436.5809237,-336278711.3372587,86852128.2791225,-5.141093959517335,-6722551190.098481,-8988256147.08428,-0.3617716217171729,0.7499505463479859
20180827,-5866152395.775009,6412852499.607473,-21032444622.949425,856398794.323472,-404917202.63093823,-164923076.26328325,170462582.24356803,5.023969384083327,-5866152395.775009,-8874835847.644346,-0.5013474648772545,0.4986101181075553
20180828,-5652058651.644805,7713694056.697671,-3105977452.05955,214093744.1302042,-347532671.27352285,-36424452.04415159,185022354.92078346,1.1571236579594262,-5652058651.644805,-8761672590.328909,-0.5100736688354357,0.1871107481349943
20180829,-6897797430.356792,7996448879.513443,-29277621992.94439,-1245738778.7119875,-427321683.40223944,-209245571.43966883,105677817.24435186,-11.788082032689488,-6897797430.356792,-8697603208.647982,-0.3256893003007667,0.09906908895101507
20180830,-6724616504.50561,7116067499.9355345,-1814459637.0963755,173180925.85118198,-89716053.29483013,-169581200.3219656,100502323.57041001,1.7231534525652508,-6724616504.50561,-8599290285.42066,-0.4318932295845349,0.00030722181932518744
20180831,-6339299124.776773,7492738310.487801,1245155880.1577816,385317379.728837,76650413.06434155,-202449511.75829107,78409030.10505065,4.914196479826335,-6339299124.776773,-8497118063.70879,-0.455959441916875,0.08065708100978419
20180903,-7223156560.977906,7683317502.92919,-14591347429.694023,-883857436.2011328,-271400833.04057944,-338159017.8357588,33566063.70109868,-26.331876268595725,-7223156560.977906,-8416940846.428644,-0.36596552061055776,0.2779691447249748
20180904,-7069431455.032378,8328193879.970562,-7247840786.48303,153725105.94552803,-283474560.6775147,-315503615.97551876,-31424384.859490775,-4.891905016848725,-7069431455.032378,-8348842432.337569,-0.3337355622991842,0.02488243912763144
20180905,-7011222736.586378,8664784555.605541,11128107053.599209,58208718.4460001,-22685061.24591713,-225003372.32407826,-15281107.275292968,-3.809195066650308,-7011222736.586378,-8255837106.144108,-0.4082107689449902,0.04262045752181365
20180906,-8154193034.417002,8595556563.613655,-14842498683.91977,-1142970297.8306236,-285915305.9822782,-187815679.6385542,-208438080.49630508,5.4835004002586025,-8154193034.417002,-8159418581.580384,-0.380754853571858,0.2862925181345084
