week_start,net_flow,week_end,industry,year,week,rolling_percentile
2024-06-17,605061.0131077268,2024-06-21,交通运输,2024,25,0.5480769230769231
2024-06-24,-3494357.424190907,2024-06-28,交通运输,2024,26,0.07692307692307693
2024-07-01,-184908.43332577893,2024-07-05,交通运输,2024,27,0.4230769230769231
2024-07-08,666039.1599545677,2024-07-12,交通运输,2024,28,0.5673076923076923
2024-07-15,1654725.4884470082,2024-07-19,交通运输,2024,29,0.7596153846153846
2024-07-22,3822577.70167861,2024-07-26,交通运输,2024,30,0.9326923076923077
2024-07-29,1301370.8919865177,2024-07-31,交通运输,2024,31,0.7019230769230769
2018-01-01,1840813.2332023217,2018-01-05,传媒,2018,1,
2018-01-08,-1617273.6486176457,2018-01-12,传媒,2018,2,0.0
2018-01-15,1381263.3147155251,2018-01-19,传媒,2018,3,0.5
2018-01-22,2977223.5804933216,2018-01-26,传媒,2018,4,1.0
2018-01-29,2185994.918817123,2018-02-02,传媒,2018,5,0.75
2018-02-05,-2424612.0686879307,2018-02-09,传媒,2018,6,0.0
2018-02-12,1414922.5363672671,2018-02-16,传媒,2018,7,0.5
2018-02-19,2537280.450337516,2018-02-23,传媒,2018,8,0.8571428571428571
2018-02-26,-3338702.353234459,2018-03-02,传媒,2018,9,0.0
2018-03-05,177925.37110965466,2018-03-09,传媒,2018,10,0.3333333333333333
2018-03-12,-81390.2358127766,2018-03-16,传媒,2018,11,0.3
2018-03-19,-885348.0610717239,2018-03-23,传媒,2018,12,0.2727272727272727
2018-03-26,-1018965.0314490311,2018-03-30,传媒,2018,13,0.25
2018-04-02,-656499.7920363748,2018-04-06,传媒,2018,14,0.38461538461538464
2018-04-09,-3063880.429974477,2018-04-13,传媒,2018,15,0.07142857142857142
2018-04-16,762284.2548652187,2018-04-20,传媒,2018,16,0.6
2018-04-23,-2488044.9433498206,2018-04-27,传媒,2018,17,0.125
2018-04-30,1973890.2697558543,2018-05-04,传媒,2018,18,0.8235294117647058
2018-05-07,-173994.03323773947,2018-05-11,传媒,2018,19,0.4444444444444444
2018-05-14,3552392.433761529,2018-05-18,传媒,2018,20,1.0
2018-05-21,-2132887.3545399527,2018-05-25,传媒,2018,21,0.2
2018-05-28,2298399.463200913,2018-06-01,传媒,2018,22,0.8571428571428571
2018-06-04,-570724.7400122177,2018-06-08,传媒,2018,23,0.4090909090909091
2018-06-11,-3277227.7115225634,2018-06-15,传媒,2018,24,0.043478260869565216
2018-06-18,1416090.551054732,2018-06-22,传媒,2018,25,0.7083333333333334
2018-06-25,2907622.7897276618,2018-06-29,传媒,2018,26,0.92
2018-07-02,-1383084.0874721739,2018-07-06,传媒,2018,27,0.2692307692307692
2018-07-09,-2507602.0324113457,2018-07-13,传媒,2018,28,0.1111111111111111
2018-07-16,-1612108.5706613692,2018-07-20,传媒,2018,29,0.2857142857142857
2018-07-23,-919364.3686602411,2018-07-27,传媒,2018,30,0.3793103448275862
2018-07-30,2570916.9637491023,2018-08-03,传媒,2018,31,0.9
2018-08-06,-5172417.202484186,2018-08-10,传媒,2018,32,0.0
2018-08-13,1579035.5996648266,2018-08-17,传媒,2018,33,0.71875
2018-08-20,-1001150.1533984918,2018-08-24,传媒,2018,34,0.36363636363636365
2018-08-27,1325697.7662882959,2018-08-31,传媒,2018,35,0.6176470588235294
2018-09-03,86584.56011392595,2018-09-07,传媒,2018,36,0.5428571428571428
2018-09-10,1466087.351527959,2018-09-14,传媒,2018,37,0.7222222222222222
2018-09-17,-3237116.266183639,2018-09-21,传媒,2018,38,0.08108108108108109
2018-09-24,-48327.90025908935,2018-09-28,传媒,2018,39,0.5263157894736842
2018-10-01,-1126868.3211035654,2018-10-05,传媒,2018,40,0.3076923076923077
2018-10-08,-4427308.829776609,2018-10-12,传媒,2018,41,0.025
2018-10-15,455160.3721035655,2018-10-19,传媒,2018,42,0.6097560975609756
2018-10-22,223262.54656255984,2018-10-26,传媒,2018,43,0.5952380952380952
2018-10-29,-4107877.960935399,2018-11-02,传媒,2018,44,0.046511627906976744
2018-11-05,1612604.6263975264,2018-11-09,传媒,2018,45,0.7954545454545454
2018-11-12,370561.0435119565,2018-11-16,传媒,2018,46,0.6
2018-11-19,3079207.2603621385,2018-11-23,传媒,2018,47,0.9782608695652174
2018-11-26,-2841766.556998471,2018-11-30,传媒,2018,48,0.14893617021276595
2018-12-03,-582959.2527718986,2018-12-07,传媒,2018,49,0.4375
2018-12-10,2264041.6986592137,2018-12-14,传媒,2018,50,0.8571428571428571
2018-12-17,3135759.0022859927,2018-12-21,传媒,2018,51,0.98
2018-12-24,-1674691.526190595,2018-12-28,传媒,2018,52,0.23529411764705882
2018-12-31,-1705077.4017833425,2019-01-04,传媒,2018,1,0.23076923076923078
2019-01-07,-2194317.2642221414,2019-01-11,传媒,2019,2,0.20754716981132076
2019-01-14,-1048026.4700265769,2019-01-18,传媒,2019,3,0.35185185185185186
2019-01-21,1596872.5283338635,2019-01-25,传媒,2019,4,0.7636363636363637
2019-01-28,1201015.9852430178,2019-02-01,传媒,2019,5,0.6428571428571429
2019-02-04,-3002409.3024822064,2019-02-08,传媒,2019,6,0.12280701754385964
2019-02-11,1706385.1240309847,2019-02-15,传媒,2019,7,0.7931034482758621
2019-02-18,2674592.448821788,2019-02-22,传媒,2019,8,0.9152542372881356
2019-02-25,1906088.5122930487,2019-03-01,传媒,2019,9,0.8
2019-03-04,-1828494.1681086726,2019-03-08,传媒,2019,10,0.22950819672131148
2019-03-11,-2491807.0782986525,2019-03-15,传媒,2019,11,0.16129032258064516
2019-03-18,2814622.5208471315,2019-03-22,传媒,2019,12,0.9206349206349206
2019-03-25,1649379.4467816462,2019-03-29,传媒,2019,13,0.75
2019-04-01,1070745.5015883008,2019-04-05,传媒,2019,14,0.6
2019-04-08,-341809.07496406825,2019-04-12,传媒,2019,15,0.45454545454545453
2019-04-15,-2673910.186580387,2019-04-19,传媒,2019,16,0.13432835820895522
2019-04-22,-478083.1148125152,2019-04-26,传媒,2019,17,0.45588235294117646
2019-04-29,-3410946.904229564,2019-05-03,传媒,2019,18,0.043478260869565216
2019-05-06,2784727.029091825,2019-05-10,传媒,2019,19,0.9142857142857143
2019-05-13,203379.29430010938,2019-05-17,传媒,2019,20,0.5492957746478874
2019-05-20,-3355817.778401953,2019-05-24,传媒,2019,21,0.05555555555555555
2019-05-27,-991831.301035606,2019-05-31,传媒,2019,22,0.3835616438356164
2019-06-03,3702178.8291327124,2019-06-07,传媒,2019,23,1.0
2019-06-10,325777.19469605177,2019-06-14,传媒,2019,24,0.5733333333333334
2019-06-17,77985.91648357082,2019-06-21,传媒,2019,25,0.5131578947368421
2019-06-24,-923911.7413645193,2019-06-28,传媒,2019,26,0.37662337662337664
2019-07-01,-3054505.9595352365,2019-07-05,传媒,2019,27,0.11538461538461539
2019-07-08,2867802.8795399917,2019-07-12,传媒,2019,28,0.9240506329113924
2019-07-15,1165610.220875516,2019-07-19,传媒,2019,29,0.6375
2019-07-22,3944302.020701906,2019-07-26,传媒,2019,30,1.0
2019-07-29,-2613410.702625402,2019-08-02,传媒,2019,31,0.15853658536585366
2019-08-05,3292903.659581449,2019-08-09,传媒,2019,32,0.963855421686747
2019-08-12,-208240.31188824459,2019-08-16,传媒,2019,33,0.4642857142857143
2019-08-19,1661457.1117460947,2019-08-23,传媒,2019,34,0.7529411764705882
2019-08-26,403885.46414789953,2019-08-30,传媒,2019,35,0.5813953488372093
2019-09-02,-2970876.3372147307,2019-09-06,传媒,2019,36,0.12643678160919541
2019-09-09,836429.5622365831,2019-09-13,传媒,2019,37,0.6136363636363636
2019-09-16,1954064.7303949296,2019-09-20,传媒,2019,38,0.797752808988764
2019-09-23,2347003.4792216076,2019-09-27,传媒,2019,39,0.8444444444444444
2019-09-30,2231680.104940973,2019-10-04,传媒,2019,40,0.8131868131868132
2019-10-07,1738084.5278547239,2019-10-11,传媒,2019,41,0.75
2019-10-14,-1747670.8757558009,2019-10-18,传媒,2019,42,0.23655913978494625
2019-10-21,-1639243.9183971805,2019-10-25,传媒,2019,43,0.26595744680851063
2019-10-28,-2679196.512212056,2019-11-01,传媒,2019,44,0.1368421052631579
2019-11-04,3333123.6856957264,2019-11-08,传媒,2019,45,0.96875
2019-11-11,-3435262.4773420934,2019-11-15,传媒,2019,46,0.030927835051546393
2019-11-18,2791428.280899362,2019-11-22,传媒,2019,47,0.8877551020408163
2019-11-25,-2021727.5268882052,2019-11-29,传媒,2019,48,0.23232323232323232
2019-12-02,-1112293.9867948305,2019-12-06,传媒,2019,49,0.33
2019-12-09,994815.17324743,2019-12-13,传媒,2019,50,0.6039603960396039
2019-12-16,2845064.750827314,2019-12-20,传媒,2019,51,0.9019607843137255
2019-12-23,-1995140.4323058638,2019-12-27,传媒,2019,52,0.23300970873786409
2019-12-30,431070.2433320642,2020-01-03,传媒,2019,1,0.5673076923076923
2020-01-06,2542831.14760033,2020-01-10,传媒,2020,2,0.8461538461538461
2020-01-13,298443.88525829616,2020-01-17,传媒,2020,3,0.5288461538461539
2020-01-20,-1316040.224679677,2020-01-24,传媒,2020,4,0.3076923076923077
2020-01-27,-433248.2243121571,2020-01-31,传媒,2020,5,0.4423076923076923
2020-02-03,-3144644.0614329753,2020-02-07,传媒,2020,6,0.08653846153846154
2020-02-10,399848.2805371498,2020-02-14,传媒,2020,7,0.5769230769230769
2020-02-17,1737740.1347525876,2020-02-21,传媒,2020,8,0.7596153846153846
2020-02-24,-403557.5661361407,2020-02-28,传媒,2020,9,0.4519230769230769
2020-03-02,455501.1747464899,2020-03-06,传媒,2020,10,0.6153846153846154
2020-03-09,-1131400.4009095882,2020-03-13,传媒,2020,11,0.3076923076923077
2020-03-16,-470549.2837349549,2020-03-20,传媒,2020,12,0.4423076923076923
2020-03-23,-1215590.1187490344,2020-03-27,传媒,2020,13,0.3076923076923077
2020-03-30,-4459593.753556144,2020-04-03,传媒,2020,14,0.009615384615384616
2020-04-06,-1729041.4853685026,2020-04-10,传媒,2020,15,0.25961538461538464
2020-04-13,86797.43148505513,2020-04-17,传媒,2020,16,0.5192307692307693
2020-04-20,-944021.6623147766,2020-04-24,传媒,2020,17,0.38461538461538464
2020-04-27,-1170995.3545016097,2020-05-01,传媒,2020,18,0.3173076923076923
2020-05-04,-48356.82090740366,2020-05-08,传媒,2020,19,0.5
2020-05-11,1879380.6967317103,2020-05-15,传媒,2020,20,0.7884615384615384
2020-05-18,1996472.6488627216,2020-05-22,传媒,2020,21,0.8173076923076923
2020-05-25,2232601.538502721,2020-05-29,传媒,2020,22,0.8269230769230769
2020-06-01,-2065489.2130352783,2020-06-05,传媒,2020,23,0.19230769230769232
2020-06-08,-1069073.3044051796,2020-06-12,传媒,2020,24,0.3557692307692308
2020-06-15,-2869129.9510239093,2020-06-19,传媒,2020,25,0.11538461538461539
2020-06-22,249127.6067714375,2020-06-26,传媒,2020,26,0.5576923076923077
2020-06-29,-5628181.163591309,2020-07-03,传媒,2020,27,0.0
2020-07-06,2414749.6147642257,2020-07-10,传媒,2020,28,0.8653846153846154
2020-07-13,1239643.1844304942,2020-07-17,传媒,2020,29,0.6826923076923077
2020-07-20,-1456816.0306022805,2020-07-24,传媒,2020,30,0.27884615384615385
2020-07-27,2620108.8872357234,2020-07-31,传媒,2020,31,0.8846153846153846
2020-08-03,498407.9062324655,2020-08-07,传媒,2020,32,0.625
2020-08-10,6919559.218433179,2020-08-14,传媒,2020,33,1.0
2020-08-17,-2461887.170004608,2020-08-21,传媒,2020,34,0.17307692307692307
2020-08-24,-2326076.5535980184,2020-08-28,传媒,2020,35,0.18269230769230768
2020-08-31,4192794.2739448054,2020-09-04,传媒,2020,36,0.9903846153846154
2020-09-07,-196504.47095478,2020-09-11,传媒,2020,37,0.47115384615384615
2020-09-14,577129.8607696737,2020-09-18,传媒,2020,38,0.6346153846153846
2020-09-21,-2470700.470638718,2020-09-25,传媒,2020,39,0.16346153846153846
2020-09-28,-499840.8157905207,2020-10-02,传媒,2020,40,0.41346153846153844
2020-10-05,1937629.7342030453,2020-10-09,传媒,2020,41,0.7788461538461539
2020-10-12,-3267152.2387546627,2020-10-16,传媒,2020,42,0.057692307692307696
2020-10-19,-1809733.207458595,2020-10-23,传媒,2020,43,0.2403846153846154
2020-10-26,-3885888.445369392,2020-10-30,传媒,2020,44,0.028846153846153848
2020-11-02,-436530.56447356706,2020-11-06,传媒,2020,45,0.4423076923076923
2020-11-09,1849514.4033566597,2020-11-13,传媒,2020,46,0.75
2020-11-16,-2754317.267130143,2020-11-20,传媒,2020,47,0.125
2020-11-23,2348943.4438832644,2020-11-27,传媒,2020,48,0.8461538461538461
2020-11-30,1338060.0829287851,2020-12-04,传媒,2020,49,0.6826923076923077
2020-12-07,-1791447.6583513822,2020-12-11,传媒,2020,50,0.25
2020-12-14,-2969028.8228035583,2020-12-18,传媒,2020,51,0.10576923076923077
2020-12-21,-2709922.7735726815,2020-12-25,传媒,2020,52,0.1346153846153846
2020-12-28,-1698877.5950345914,2021-01-01,传媒,2020,53,0.3076923076923077
2021-01-04,-4506181.999144905,2021-01-08,传媒,2021,1,0.009615384615384616
2021-01-11,1004838.2440238523,2021-01-15,传媒,2021,2,0.6538461538461539
2021-01-18,463390.4093621336,2021-01-22,传媒,2021,3,0.6057692307692307
2021-01-25,-696965.8560509806,2021-01-29,传媒,2021,4,0.41346153846153844
2021-02-01,-2544178.232843652,2021-02-05,传媒,2021,5,0.18269230769230768
2021-02-08,-540707.7861816199,2021-02-12,传媒,2021,6,0.4230769230769231
2021-02-15,-5044316.2843099255,2021-02-19,传媒,2021,7,0.009615384615384616
2021-02-22,-1513890.9057062776,2021-02-26,传媒,2021,8,0.3269230769230769
2021-03-01,-1393511.755278528,2021-03-05,传媒,2021,9,0.34615384615384615
2021-03-08,1671619.6207889917,2021-03-12,传媒,2021,10,0.7596153846153846
2021-03-15,-2105946.8858715184,2021-03-19,传媒,2021,11,0.22115384615384615
2021-03-22,-274858.99060016754,2021-03-26,传媒,2021,12,0.5192307692307693
2021-03-29,1338722.616157547,2021-04-02,传媒,2021,13,0.75
2021-04-05,-2126516.05101184,2021-04-09,传媒,2021,14,0.22115384615384615
2021-04-12,2039862.4718853706,2021-04-16,传媒,2021,15,0.8365384615384616
2021-04-19,2958793.261382076,2021-04-23,传媒,2021,16,0.9423076923076923
2021-04-26,1275279.887068445,2021-04-30,传媒,2021,17,0.7115384615384616
2021-05-03,220794.64671764226,2021-05-07,传媒,2021,18,0.5576923076923077
2021-05-10,2838551.997857487,2021-05-14,传媒,2021,19,0.9134615384615384
2021-05-17,-1188492.1450384008,2021-05-21,传媒,2021,20,0.3557692307692308
2021-05-24,-2542580.641058738,2021-05-28,传媒,2021,21,0.16346153846153846
2021-05-31,5155474.786681333,2021-06-04,传媒,2021,22,0.9903846153846154
2021-06-07,337775.9199251232,2021-06-11,传媒,2021,23,0.5865384615384616
2021-06-14,1099314.9270981492,2021-06-18,传媒,2021,24,0.6826923076923077
2021-06-21,-3754115.342684439,2021-06-25,传媒,2021,25,0.04807692307692308
2021-06-28,1174942.1929645296,2021-07-02,传媒,2021,26,0.6923076923076923
2021-07-05,219342.31112407544,2021-07-09,传媒,2021,27,0.5288461538461539
2021-07-12,2570335.783980692,2021-07-16,传媒,2021,28,0.8942307692307693
2021-07-19,2034811.6564097512,2021-07-23,传媒,2021,29,0.8173076923076923
2021-07-26,-1876449.7816833672,2021-07-30,传媒,2021,30,0.25
2021-08-02,1580292.3130057447,2021-08-06,传媒,2021,31,0.7307692307692307
2021-08-09,1889149.885774258,2021-08-13,传媒,2021,32,0.7980769230769231
2021-08-16,568363.7308926171,2021-08-20,传媒,2021,33,0.625
2021-08-23,705843.7016588598,2021-08-27,传媒,2021,34,0.6442307692307693
2021-08-30,2120395.5104047037,2021-09-03,传媒,2021,35,0.8461538461538461
2021-09-06,-3156992.0227758037,2021-09-10,传媒,2021,36,0.07692307692307693
2021-09-13,-782830.6629239145,2021-09-17,传媒,2021,37,0.41346153846153844
2021-09-20,-2413566.4269897523,2021-09-24,传媒,2021,38,0.18269230769230768
2021-09-27,3783897.705789154,2021-10-01,传媒,2021,39,0.9711538461538461
2021-10-04,-1941968.9137717145,2021-10-08,传媒,2021,40,0.25
2021-10-11,4699151.643537169,2021-10-15,传媒,2021,41,0.9807692307692307
2021-10-18,-1566428.4246689742,2021-10-22,传媒,2021,42,0.3173076923076923
2021-10-25,-5125825.979345701,2021-10-29,传媒,2021,43,0.009615384615384616
2021-11-01,-4718771.70002586,2021-11-05,传媒,2021,44,0.028846153846153848
2021-11-08,114050.31770848599,2021-11-12,传媒,2021,45,0.5480769230769231
2021-11-15,-1910162.1939110607,2021-11-19,传媒,2021,46,0.25961538461538464
2021-11-22,2372924.521286749,2021-11-26,传媒,2021,47,0.8846153846153846
2021-11-29,2031885.1731464015,2021-12-03,传媒,2021,48,0.8269230769230769
2021-12-06,-2690086.1738076457,2021-12-10,传媒,2021,49,0.14423076923076922
2021-12-13,-4645489.182367429,2021-12-17,传媒,2021,50,0.038461538461538464
2021-12-20,1453044.753782003,2021-12-24,传媒,2021,51,0.75
2021-12-27,-1300738.9041858423,2021-12-31,传媒,2021,52,0.36538461538461536
2022-01-03,2339976.3713194104,2022-01-07,传媒,2022,1,0.875
2022-01-10,-1775735.367502452,2022-01-14,传媒,2022,2,0.2980769230769231
2022-01-17,-474471.41593532637,2022-01-21,传媒,2022,3,0.4807692307692308
2022-01-24,-18357.25284999539,2022-01-28,传媒,2022,4,0.5480769230769231
2022-01-31,-1515895.8792397648,2022-02-04,传媒,2022,5,0.33653846153846156
2022-02-07,-613437.4266830661,2022-02-11,传媒,2022,6,0.4519230769230769
2022-02-14,-3117538.822753099,2022-02-18,传媒,2022,7,0.10576923076923077
2022-02-21,1409703.082819871,2022-02-25,传媒,2022,8,0.75
2022-02-28,2544707.5594179267,2022-03-04,传媒,2022,9,0.9134615384615384
2022-03-07,-4939221.533014693,2022-03-11,传媒,2022,10,0.028846153846153848
2022-03-14,918198.0027459518,2022-03-18,传媒,2022,11,0.6634615384615384
2022-03-21,-1550206.0477829103,2022-03-25,传媒,2022,12,0.34615384615384615
2022-03-28,134531.40051163489,2022-04-01,传媒,2022,13,0.5673076923076923
2022-04-04,167108.33205549582,2022-04-08,传媒,2022,14,0.5673076923076923
2022-04-11,1968172.0554786138,2022-04-15,传媒,2022,15,0.8076923076923077
2022-04-18,-2411313.4006637293,2022-04-22,传媒,2022,16,0.21153846153846154
2022-04-25,-431242.4818903324,2022-04-29,传媒,2022,17,0.49038461538461536
2022-05-02,-5385352.136276234,2022-05-06,传媒,2022,18,0.009615384615384616
2022-05-09,-2089094.9919778476,2022-05-13,传媒,2022,19,0.25961538461538464
2022-05-16,695199.1709243843,2022-05-20,传媒,2022,20,0.6442307692307693
2022-05-23,2113058.5382407885,2022-05-27,传媒,2022,21,0.8461538461538461
2022-05-30,-772952.2006000174,2022-06-03,传媒,2022,22,0.4423076923076923
2022-06-06,-1579895.3035890693,2022-06-10,传媒,2022,23,0.33653846153846156
2022-06-13,-2515154.6379518714,2022-06-17,传媒,2022,24,0.19230769230769232
2022-06-20,3320753.9843233903,2022-06-24,传媒,2022,25,0.9519230769230769
2022-06-27,-3408552.0410414604,2022-07-01,传媒,2022,26,0.09615384615384616
2022-07-04,1619222.0033520686,2022-07-08,传媒,2022,27,0.7596153846153846
2022-07-11,-1432572.0480177798,2022-07-15,传媒,2022,28,0.3942307692307692
2022-07-18,1343609.8589118733,2022-07-22,传媒,2022,29,0.7307692307692307
2022-07-25,2164785.5088657695,2022-07-29,传媒,2022,30,0.8653846153846154
2022-08-01,-1272849.7627971957,2022-08-05,传媒,2022,31,0.41346153846153844
2022-08-08,-676549.3842290072,2022-08-12,传媒,2022,32,0.46153846153846156
2022-08-15,309062.92052347155,2022-08-19,传媒,2022,33,0.6057692307692307
2022-08-22,-1026812.1479385598,2022-08-26,传媒,2022,34,0.4230769230769231
